"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2019-12-12","true","487","B07C2BHFCN","5","My kid loves these!",,,,,"","Yum!","https://www.amazon.com/gp/customer-reviews/R30L33FSVXWZNK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on December 12, 2019","Style: Multivitamin Only"
"United States",,"2020-01-03","true","488","B07C2BHFCN","5","They are great!",,,,,"","Great product","https://www.amazon.com/gp/customer-reviews/R2I3KKRAZTD5AS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 3, 2020","Style: Multivitamin Only"
"United States",,"2019-12-11","true","489","B07C2BHFCN","5","Great kids vegan vitamin.",,,,,"","Budget friendly, vegan","https://www.amazon.com/gp/customer-reviews/R3ETIR105M5QWB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on December 11, 2019","Style: Multivitamin Only"
"United States",,"2019-02-17","true","490","B07C2BHFCN","5","My son loves these vitamins! I’ve repeatedly bought them!",,,,,"","Great Kids Vitamins!!","https://www.amazon.com/gp/customer-reviews/RKWLW8LASMIDY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on February 17, 2019","Style: Multivitamin Only"
"United States",,"2020-03-21","true","311","B07C2BHFCN","5","My daughter loves these! She does a dance every morning when it's time to have her vitamins.",,,,,"","My daughter loves them.","https://www.amazon.com/gp/customer-reviews/R2FLM0VWO3298B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 21, 2020","Style: Multivitamin Only"
"United States",,"2020-12-07","true","312","B07C2BHFCN","5","Son perfectas para niños.",,,,,"","Excelentes.","https://www.amazon.com/gp/customer-reviews/R21KC181FINQNO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on December 7, 2020","Style: Multivitamin Only"
"United States",,"2019-12-27","true","313","B07C2BHFCN","5","Great taste. Kids love. Not always get it he cheaper option. Will repurchase when it’s cheaper than our regular multi.",,,,,"","Kids love","https://www.amazon.com/gp/customer-reviews/R2PE75S3AVQJC3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on December 27, 2019","Style: Multivitamin Only"
"United States",,"2019-07-07","true","314","B07C2BHFCN","4","Orange flavor isn’t that great",,,,,"","Red ones are good.","https://www.amazon.com/gp/customer-reviews/R2A9IIM2ILDCS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on July 7, 2019","Style: Multivitamin Only"
"United States",,"2019-01-11","true","315","B07C2BHFCN","5","My daughter loves these vitamins. We have tried many kinds and they go unused because the kids don’t like them. These are a hit! I like them too.",,,,,"","My kids love them!","https://www.amazon.com/gp/customer-reviews/R3L60CWMKWXP6E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 11, 2019","Style: Multivitamin Only"
"United States",,"2019-03-21","true","316","B07C2BHFCN","4","4 year old seems to like them.",,,,,"","4 year old seems to like them.","https://www.amazon.com/gp/customer-reviews/R3DXNVPCFFC1OS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 21, 2019","Style: Multivitamin Only"
"United States",,"2019-12-12","true","317","B07C2BHFCN","5","We have been through a bunch and my kids really liked the flavor. Vegan gummies...and not a fortune, yes!!",,,,,"","Taste good","https://www.amazon.com/gp/customer-reviews/R218XB2PQJCCEP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on December 12, 2019","Style: Multivitamin Only"
"United States",,"2019-08-07","true","318","B07C2BHFCN","4","Affordable and organic",,,,,"","Organic","https://www.amazon.com/gp/customer-reviews/R1D8WXRVWXU65V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on August 7, 2019","Style: Multivitamin Only"
"United States",,"2020-02-11","true","319","B07C2BHFCN","5","My kids love these and the flavor is so good that I find myself sneaking them too.",,,,,"","Great tasting!","https://www.amazon.com/gp/customer-reviews/R1674EB6GKRF6S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on February 11, 2020","Style: Multivitamin Only"
"United States",,"2020-07-05","true","320","B07C2BHFCN","5","These are great but they are gummys and not swallowable.",,,,,"","Chewy","https://www.amazon.com/gp/customer-reviews/RN17C04BPJ8PA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on July 5, 2020","Style: Multivitamin Only"
"United States","🇺🇸","2021-07-20","true","101","B07C2BHFCN","5","My child takes daily vitamins and absolutely loved these to the point he was  asking for them multiple times a day, he said they tasted like regular gummies.",,,,,"","My child loved them!","https://www.amazon.com/gp/customer-reviews/R396W1WQLL1O3R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on July 20, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2022-03-10","true","102","B07C2BHFCN","5","A mis hijos les encantó.",,,,,"","Vitaminas","https://www.amazon.com/gp/customer-reviews/R1EGIBCH7IYSQF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on March 10, 2022","Style: Multivitamin Only"
"United States","🇺🇸","2021-08-04","true","103","B07C2BHFCN","4","Kid says they taste good.",,,,,"","They do the job.","https://www.amazon.com/gp/customer-reviews/R2SY8E65G457GL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on August 4, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2020-02-02","true","104","B07C2BHFCN","4","My 5 year old daughter is super picky about vitamin flavors. Have tried probably 8 different kinds Over the years, and she really likes these. Mainly the red and pink flavored ones and not the orange but she’ll still eat the orange ones with minimal complaint.",,,,,"","Tastes good","https://www.amazon.com/gp/customer-reviews/R1NFQG3AVOBL36/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on February 2, 2020","Style: Multivitamin Only"
"United States","🇺🇸","2021-09-22","true","105","B07C2BHFCN","5","My kid loves it. I tell her it’s candy. Everyday she gets one. Even when I forget she reminds me. Price and taste !!",,,,,"","Tastes very good","https://www.amazon.com/gp/customer-reviews/R3I9KYH1RG89TB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on September 22, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2022-03-23","true","106","B07C2BHFCN","5","As stated",,,,,"","More expensive but tasted good per kiddo","https://www.amazon.com/gp/customer-reviews/R39C41B067VDH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on March 23, 2022","Style: Multivitamin Only"
"United States","🇺🇸","2021-06-25","true","107","B07C2BHFCN","5","My son does not like to take any vitamins, but he willingly takes these without fail. He says they taste good and are not all mediciny like most vitamins",,,,,"","Perfect for picky kids","https://www.amazon.com/gp/customer-reviews/RRXOPV7B8CUMZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on June 25, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2020-01-14","true","108","B07C2BHFCN","5","My 3 year old loves these. We got these because she's constantly getting sick and we're hoping these will helped. She gave a thumbs up on the taste and then later on asked if she could have 3 of them instead of the two! Very happy with these. We've tried others in the past and they're all coated in sugar, love that these are not. Great vitamin! I would highly recommend these!",,,,,"","3 year old daughter loves the taste!","https://www.amazon.com/gp/customer-reviews/RI2W809A4EXT4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on January 14, 2020","Style: Multivitamin Only"
"United States","🇺🇸","2021-07-05","true","109","B07C2BHFCN","4","My kids enjoy the yummy flavors",,,,,"","Good vitamins","https://www.amazon.com/gp/customer-reviews/R11YHIGGFU2TF3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on July 5, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2021-11-04","true","110","B07C2BHFCN","3","I’ve received 3 bottles in the last 3 months through my subscription. All bottles had expired in August/2021. I should not be paying for and receiving an expired product. Really hope they figure this issue out as my kids love these vitamins!","https://m.media-amazon.com/images/I/719eVDEk6NL._SY88.jpg",,,,"2 people found this helpful","CHECK THE EXPIRATION DATE","https://www.amazon.com/gp/customer-reviews/R21J7ADKYAUWTJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on November 4, 2021","Style: Multivitamin Only"
"United States",,"2020-03-21","true","461","B07C2BHFCN","5","Very happy, and vegan!",,,,,"","Great and vegan","https://www.amazon.com/gp/customer-reviews/R1S2L19C5PFXO8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 21, 2020","Style: Multivitamin Only"
"United States",,"2020-04-13","true","462","B07C2BHFCN","5","Item as described",,,,,"","Fast shipping","https://www.amazon.com/gp/customer-reviews/RZ3MUV7FWB6IM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on April 13, 2020","Style: Multivitamin Only"
"United States",,"2019-01-07","true","463","B07C2BHFCN","5","Kids love them. My boys 8 and 3 take them every night!",,,,,"","Kiddos love it!","https://www.amazon.com/gp/customer-reviews/RKE6Q9NW4WD9Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 7, 2019","Style: Multivitamin Only"
"United States",,"2022-11-16","true","464","B07C2BHFCN","1","The product cane in bad condition all melted",,,,,"","Not good","https://www.amazon.com/gp/customer-reviews/R1MHXC6V9HYD00/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on November 16, 2022","Style: Multivitamin Only"
"United States",,"2019-04-19","true","465","B07C2BHFCN","5","My son loved it, Fast shipping.Will buy it again definitely.",,,,,"","Lovely for kids","https://www.amazon.com/gp/customer-reviews/R25SJNYVR7ACG3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on April 19, 2019","Style: Multivitamin Only"
"United States",,"2019-12-29","true","466","B07C2BHFCN","5","Taste fantastic, kids love them",,,,,"","Deliciously nutritious","https://www.amazon.com/gp/customer-reviews/R33X3FM5V6FAB9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on December 29, 2019","Style: Multivitamin Only"
"United States",,"2020-03-10","true","467","B07C2BHFCN","5","My kiddo loves these",,,,,"","Kid Approved","https://www.amazon.com/gp/customer-reviews/RIL5KBLUOBCT7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 10, 2020","Style: Multivitamin Only"
"United States",,"2020-03-04","true","468","B07C2BHFCN","5","Perfect for the price",,,,,"","Good price","https://www.amazon.com/gp/customer-reviews/R1DWSMN8TVIZ2S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 4, 2020","Style: Multivitamin Only"
"United States",,"2019-01-26","true","469","B07C2BHFCN","5","I like the vitamins, it contained all of the essential nutrients",,,,,"One person found this helpful","Essential Nutrients","https://www.amazon.com/gp/customer-reviews/R27Y2KU1KBPAK1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 26, 2019","Style: Multivitamin Only"
"United States",,"2020-03-30","true","470","B07C2BHFCN","5","son loves them",,,,,"","Your kid will enjoy the taste","https://www.amazon.com/gp/customer-reviews/R3II2QZN4OXW4P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 30, 2020","Style: Multivitamin Only"
"United States",,"2020-03-05","true","411","B07C2BHFCN","5","My children are big fans of these vitamins.",,,,,"","Pleased with these vitamins","https://www.amazon.com/gp/customer-reviews/R1M3PR7TBOXK39/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 5, 2020","Style: Multivitamin Only"
"United States",,"2020-01-16","true","412","B07C2BHFCN","5","100% Vegetarian + great tasting! My kids Love them!",,,,,"","100% Vegetarian + great tasting!","https://www.amazon.com/gp/customer-reviews/REEIF1RR6Q8G5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 16, 2020","Style: Multivitamin Only"
"United States",,"2019-02-20","true","413","B07C2BHFCN","5","I love that these are affordable and not coated in sugar. All my kids love them!",,,,,"","My kids love these!","https://www.amazon.com/gp/customer-reviews/R3DFLBA2PJJTZ3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on February 20, 2019","Style: Multivitamin Only"
"United States",,"2019-08-06","true","414","B07C2BHFCN","5","We gave these a try and my daughters both liked them",,,,,"","Girls likes these","https://www.amazon.com/gp/customer-reviews/RY8JLF1YWD43N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on August 6, 2019","Style: Multivitamin Only"
"United States",,"2019-12-10","true","415","B07C2BHFCN","5","My 5 year old vegetarian son loves these gummies.",,,,,"","Kid approved!","https://www.amazon.com/gp/customer-reviews/R3W4X4DA7YYWIX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on December 10, 2019","Style: Multivitamin Only"
"United States",,"2020-03-12","true","416","B07C2BHFCN","5","Great item and great flavor for kids",,,,,"","Great vitamins","https://www.amazon.com/gp/customer-reviews/R30NMF8BZ5XDEZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 12, 2020","Style: Multivitamin Only"
"United States",,"2020-01-20","true","417","B07C2BHFCN","5","Highly recommend! Son loves taking his vitamins daily!",,,,,"","Highly recommend! Great value for quality","https://www.amazon.com/gp/customer-reviews/R15E0S6U4KZ2TB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 20, 2020","Style: Multivitamin Only"
"United States",,"2020-03-10","true","418","B07C2BHFCN","5","My daughter loves them she’s 2 💘",,,,,"","Good choice","https://www.amazon.com/gp/customer-reviews/R2OHMDAF18NNRT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 10, 2020","Style: Multivitamin Only"
"United States",,"2019-03-13","true","419","B07C2BHFCN","5","Son enjoyed the taste, I think he thinks that they are treats! Great quality ingredients!",,,,,"","Great value for a great vitamin","https://www.amazon.com/gp/customer-reviews/R37HUXVBRE2K70/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 13, 2019","Style: Multivitamin Only"
